Label, Text
-1,"Two cheerleaders got married after they met by chants."
-1,"Trophy shops often will give customers floss with their purchase to eliminate plaque problems."
-1,"To use a computer to prospect for gold, you need to downlode."
-1,"To know avail is to know a scarf."
-1,"Those who like sugar in their tea are willing to take their lumps."
-1,"Those who have icicles keep a stiff upper drip."
-1,"Those who drink too much at night have to worry about the mourning after."
-1,"Those selling mattresses have a soft sell in the spring."
-1,"They were married by candle-light, but the marriage lasted only a wick."
-1,"They threw a party for the inventor of the toaster. And he was toasted."
-1,"The weather forecast was for freezing rain, and sure enough it was an ice day."
-1,"The washrooms in a seafood restaurant were labelled Buoys and Gulls."
-1,"The stove cleaner was so worried about the front grill that he put everything else on the back burner."
-1,"The start of a polygraph test is the moment of truth."
-1,"The size a dieter would like to get to is the sighs of relief."
-1,"The short-order crook poached his eggs, shaved his chocolate, welched on his rabbits, and even his pastry was stollen."
-1,"The saying of a former vice-president is know as an AlGorIthm."
-1,"The satellite went into orbit on January 1st causing a new year�s revolution."
-1,"The river crested when a factory spilled toothpaste into it."
-1,"There was a massive outcry against the plan to build a power line across a nature preserve. The public couldn't bear the tension."
-1,"There was a colorful restaurant called the psycho deli."
-1,"There's a new magnetic steam iron that makes your clothes attractive."
-1,"The recent windstorm through the trees was an absolute debarkle."
-1,"The professor's explanation of centripetal force was pretty down-to-earth but her explanation of centrifugal force just blew me away."
-1,"The proctologist quit his job because it gave him tunnel vision."
-1,"The pediatrician was a real kidder."
-1,"Then there was the dictator who wanted to conquer the world, but was delayed while counting the feet of his soldiers. His was a toe-tally tarrying regime."
-1,"The mannequin applied for a job at the day-care centre, it wanted to be a creche test dummy."
-1,"The key to changing your performance ability is by tuning out criticism and staying musically octave."
-1,"The Jedi Knight traded in his light saber for a light dagger.  He had gone over to the dirk side."
-1,"The inventor of the stove top was in his element."
-1,"The inventor of sandpaper had a rough time of it."
-1,"The gunman took a shot at new opportunities."
-1,"The forecast for the weather in the kitchen is chili today and hot tamale."
-1,"The fisher said he liked the sea. On the surface of it."
-1,"The first household lubricant was caster oil."
-1,"The explorer was surprised when the Amazon swallowed his companion, because they were still far from the river mouth."
-1,"The evil molecule couldn't be prosecuted during the day, so it had a nitrile instead."
-1,"The dessert chef was very smart. He had graduated Pie Baker Kappa."
-1,"The criminal dumpling showed a won-ton disregard of the law."
-1,"The circus strongman had a brief affair with the contortionist, but she broke it off."
-1,"The cemetery is the dead centre. It's where the local bodies meet."
-1,"The bank's clients went belly-up due to phishing operations."
-1,"The bald man decided to consider a hair transplant to rogaine his confidence in looking younger."
-1,"The author wasn't pleased to see a review of his book on cappuccino's. It said it was all froth and no substance."
-1,"That's a terrible cough you've got. Consumption be done about it?"
-1,"Telescope owners are starry eyed."
-1,"Some scientists who study our genes are so busy they do it on the fly."
-1,"Some power saws are a cut above the rest."
-1,"Some people like to whine and dine."
-1,"Some folks are revolted by, have resistance to and find shocking watt is charged in our ohms for the use of electric current."
-1,"Some doting parents are son worshipers."
-1,"'Should we watch the Swiss?'. 'Of quartz we should.'"
-1,"She wanted the large estate quite badly but, she dared not mansion it to her frugal husband."
-1,"She sold freezers by making cold calls."
-1,"She owned twenty shoe stores and was very well heeled."
-1,"Selling gasoline too cheaply would be fuelish."
-1,"Riding the escalator is a step up from always walking on the same level."
-1,"Politicians get onto the merry-go-round and then put a spin on it."
-1,"Politicians double cross bridges when they come to them."
-1,"Pocket tape recorders were invented for those who like small talk."
-1,"Plane crashes into lumber yard, end result remarkably smooth."
-1,"Permanent press is a cycle of news laundering."
-1,"People who hate the marines are rotten to the corps."
-1,"People who eat their apples stem and seed and all improve their core values."
-1,"People can't seem to agree on Global Warming because it's a polar icing issue."
-1,"Old sailors never die -- they just don't get the drift."
-1,"Old bankers never die, they just pass the buck."
-1,"Of all sports humor, football is my favorite. I get a kick out of the punts."
-1,"Nurses who give shots do a great job but sometimes get paid a measle-y salary."
-1,"Nurses often have to check their patient's impulse without missing a beat."
-1,"Navy regulations prohibit underwater promotion to the ministry, doing so would constitute insubordination."
-1,"My friend is moving to Seoul. He thought it would be a good Korea move."
-1,"My father's father wanted to know if he could stay with the company in spite of the many changes. They ended up grandfathering him in."
-1,"My computer's mouse wouldn't work. Then it clicked."
-1,"Moon gazing is mare lunar-sea."
-1,"Milk as the udder alternative has been heifer a long time."
-1,"Linda was very touched when she received the felt coat as a gift."
-1,"Let me share with you a couple of keys to playing piano."
-1,"Kobe Bryant is a terrible fisherman because he always gets nothing but net."
-1,"Jack sold a cow for some beans, came home to his mother, and spilled the beans."
-1,"I went to Cairo, but I don't remember if I saw the river or not. I wonder if I am senile."
-1,"I was fighting a Dragon, easier slayed then done."
-1,"I've just read a book about a bean growing up in Southern USA. It's called The Adventures of Tom Soya."
-1,"I used to be able to clap with just one hand. But that was Zen, this is Tao."
-1,"It's amazing what two or more sinners can achieve together with synergy."
-1,"I tried break dancing in a china shop and got bullish results."
-1,"I strongly dislike the subject of math, however I am partial to fractions."
-1,"I saw a female deer in my rear-vision mirror. It was case of hind-sight."
-1,"I read a poem about wind, it was a blast!"
-1,"I once worked at a factory that made boat paddles. The starting pay was ten dollars an oar."
-1,"In the stock market mining hit rock bottom while cows steered into a bull market."
-1,"In Egypt archaeologists pyramid the ruins for mummies and those places where ancient wrappers performed."
-1,"I must have had the chalkboard flu because today I feel remarkable."
-1,"I just got back from my vacation along the northern Oregon coast, and have I got Astoria or two to tell you!"
-1,"I hate it when motorcyclists hog the road."
-1,"If you discover a planet you're in the inner circle."
-1,"If you accidentally leave your fly down on a promising date, does that count as a Freudian zip?"
-1,"If I am afraid of losing my fat tissue. My psychiatrist told me I have an adipose complex."
-1,"If a waiter doesn't succeed he has to tray tray tray again."
-1,"I bungled a toilet installation once. I decided to caulk it up to experience."
-1,"I bought a metronome for 20 bucks. You can't beat that price."
